Life,Animalia
Animalia,Annelida
Annelida,Clitellata
Clitellata,Haplotaxida
Annelida,Polychaeta
Polychaeta,Sabellida
Animalia,Arthropoda
Arthropoda,Arachnida
Arachnida,Ixodida
Arachnida,Opiliones
Arachnida,Scorpiones
Arthropoda,Chilopoda
Chilopoda,Scutigeromorpha
Arthropoda,Diplopoda
Diplopoda,Polydesmida
Arthropoda,Hexanauplia
Hexanauplia,Lepadiformes
Arthropoda,Insecta
Insecta,Blattodea
Insecta,Coleoptera
Insecta,Dermaptera
Insecta,Diptera
Insecta,Ephemeroptera
Insecta,Hemiptera
Insecta,Hymenoptera
Insecta,Mantodea
Insecta,Mecoptera
Insecta,Megaloptera
Insecta,Neuroptera
Insecta,Odonata
Insecta,Orthoptera
Insecta,Phasmida
Insecta,Psocodea
Insecta,Zygentoma
Arthropoda,Malacostraca
Malacostraca,Isopoda
Animalia,Chordata
Chordata,Actinopterygii
Actinopterygii,Amiiformes
Actinopterygii,Anguilliformes
Actinopterygii,Aulopiformes
Actinopterygii,Clupeiformes
Actinopterygii,Cypriniformes
Actinopterygii,Cyprinodontiformes
Actinopterygii,Elopiformes
Actinopterygii,Esociformes
Actinopterygii,Gasterosteiformes
Actinopterygii,Gobiesociformes
Actinopterygii,Lepisosteiformes
Actinopterygii,Mugiliformes
Actinopterygii,Salmoniformes
Actinopterygii,Scorpaeniformes
Actinopterygii,Siluriformes
Actinopterygii,Syngnathiformes
Actinopterygii,Tetraodontiformes
Chordata,Amphibia
Amphibia,Anura
Chordata,Ascidiacea
Ascidiacea,Stolidobranchia
Chordata,Aves
Aves,Anseriformes
Aves,Bucerotiformes
Aves,Caprimulgiformes
Aves,Charadriiformes
Aves,Coraciiformes
Aves,Cuculiformes
Aves,Falconiformes
Aves,Galbuliformes
Aves,Galliformes
Aves,Musophagiformes
Aves,Opisthocomiformes
Aves,Otidiformes
Aves,Pelecaniformes
Aves,Phoenicopteriformes
Aves,Piciformes
Aves,Podicipediformes
Aves,Psittaciformes
Aves,Strigiformes
Aves,Struthioniformes
Aves,Suliformes
Aves,Trogoniformes
Chordata,Elasmobranchii
Elasmobranchii,Carcharhiniformes
Elasmobranchii,Myliobatiformes
Chordata,Mammalia
Mammalia,Artiodactyla
Mammalia,Chiroptera
Mammalia,Hyracoidea
Mammalia,Lagomorpha
Mammalia,Monotremata
Mammalia,Perissodactyla
Mammalia,Pilosa
Mammalia,Primates
Mammalia,Mammalia/Proboscidea
Chordata,Reptilia
Reptilia,Squamata
Animalia,Cnidaria
Cnidaria,Anthozoa
Anthozoa,Corallimorpharia
Cnidaria,Hydrozoa
Hydrozoa,Siphonophorae
Cnidaria,Scyphozoa
Scyphozoa,Rhizostomeae
Animalia,Echinodermata
Echinodermata,Asteroidea
Asteroidea,Spinulosida
Asteroidea,Valvatida
Echinodermata,Echinoidea
Echinoidea,Camarodonta
Echinodermata,Holothuroidea
Holothuroidea,Synallactida
Echinodermata,Ophiuroidea
Ophiuroidea,Amphilepidida
Animalia,Mollusca
Mollusca,Bivalvia
Bivalvia,Myida
Bivalvia,Mytilida
Bivalvia,Unionida
Bivalvia,Venerida
Mollusca,Cephalopoda
Cephalopoda,Sepiida
Mollusca,Gastropoda
Gastropoda,Aplysiida
Gastropoda,Architaenioglossa
Gastropoda,Cycloneritida
Gastropoda,Lepetellida
Gastropoda,Littorinimorpha
Gastropoda,Stylommatophora
Mollusca,Polyplacophora
Polyplacophora,Chitonida
Life,Fungi
Fungi,Ascomycota
Ascomycota,Dothideomycetes
Dothideomycetes,Venturiales
Ascomycota,Lecanoromycetes
Lecanoromycetes,Caliciales
Lecanoromycetes,Candelariales
Lecanoromycetes,Lecideales
Lecanoromycetes,Ostropales
Lecanoromycetes,Peltigerales
Lecanoromycetes,Rhizocarpales
Lecanoromycetes,Teloschistales
Ascomycota,Leotiomycetes
Leotiomycetes,Phacidiales
Leotiomycetes,Rhytismatales
Ascomycota,Sordariomycetes
Sordariomycetes,Hypocreales
Fungi,Basidiomycota
Basidiomycota,Agaricomycetes
Agaricomycetes,Agaricales
Agaricomycetes,Boletales
Agaricomycetes,Russulales
Agaricomycetes,Thelephorales
Basidiomycota,Dacrymycetes
Dacrymycetes,Dacrymycetales
Basidiomycota,Pucciniomycetes
Pucciniomycetes,Pucciniales
Basidiomycota,Tremellomycetes
Tremellomycetes,Tremellales
Life,Plantae
Plantae,Bryophyta
Bryophyta,Bryopsida
Bryopsida,Bryales
Bryopsida,Dicranales
Bryopsida,Hedwigiales
Bryopsida,Pottiales
Plantae,Chlorophyta
